sgd_id	yeast_rnaseq_1	yeast_rnaseq_2	yeast_rnaseq_3	yeast_stripeseq_unpooled_1	yeast_stripeseq_unpooled_2	yeast_stripeseq_unpooled_3	yeast_stripeseq_pooled_1	yeast_stripeseq_pooled_2	yeast_stripeseq_pooled_3
YBR108W	80.6663781901913	81.8038086319021	80.4921812930229	250.133817051305	214.179794516973	203.376121323476	241.163128929154	227.011791441461	239.989249119381
YBR109C	356.580522686624	365.228156754328	380.203598759089	291.021075607768	282.434893868536	290.537316176394	296.134136258593	300.317682427766	277.599504578388
YBR109W-A	3.78334772081299	5.01770573392708	6.0978925221987	0	4.70724823114226	2.0752665441171	3.54651660189932	2.36470616084855	3.58192909133404
YBR110W	123.63439873371	124.834436592549	127.903295653118	122.66177566939	131.802950471983	130.741792279377	191.511896502563	156.070606616004	170.141631838367
YBR111C	240.107460710167	252.861958652143	240.714307313794	269.374879901406	305.971135024247	246.956718749935	326.279527374738	290.858857784371	327.746511857065
YBR111W-A	65.2627481840241	67.6630015635621	65.0950026744711	93.8001813942394	122.388454009699	101.688060661738	122.354822765527	122.964720364124	98.5030500116862
YBR112C	232.405645707084	199.643867534735	157.935416324946	286.210809895243	225.947915094829	265.634117646989	375.930759801328	305.047094749463	445.950171871089
YBR113W	0	0	0	7.21539856878765	4.70724823114226	2.0752665441171	1.77325830094966	2.36470616084855	1.79096454566702
YBR114W	114.446268554593	107.348492368258	89.9439147024308	420.898249845946	444.834957842944	520.891902573393	436.221542033617	409.094165826799	397.594129138079
YBR115C	285.372513798466	316.267512926313	312.821886388793	247.728684195043	235.362411557113	282.236249999926	200.378188007312	177.352962063641	245.362142756382
YBR116C	0.40535868437282	1.06436182234817	1.52447313054968	0	0	0	0	0	0
YBR117C	16.6197060592856	15.9654273352225	14.7873893663319	0	2.35362411557113	2.0752665441171	5.31977490284898	0	8.95482272833511
YBR118W	3179.36328109749	3470.27569592175	3067.23993866595	904.329953954719	1085.02071727829	954.622610293867	1312.21114270275	1262.75308989312	1189.2004583229
YBR119W	106.339094867137	95.7925640113351	102.749488999048	137.092572806965	150.631943396552	139.042858455846	81.5698818436844	89.8588341122448	121.785589105358
